"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"CHUM",27,61,47,"No","Global_unavg",0.161405964974484,-3.79584260597696,NA,NA,-1.21061692435509,NA,NA,0.000888132151127651,NA,NA,0.533075893073268,NA,NA,-6.21598990192786,NA,NA,-5.2196383193643,NA,NA,-1.71196008301992,NA,NA,2.4838100363557,NA,NA
"CLUN",27,44,52,"No","Global_unavg",0.143163862376349,-8.06901401948563,NA,NA,2.24696374446226,NA,NA,6.94310886261796e-06,NA,NA,0.330569508090148,NA,NA,-11.9626123342998,NA,NA,-2.22248224124762,NA,NA,-4.89255344866018,NA,NA,6.93566246204476,NA,NA
"COCA",27,20,22,"No","Global_unavg",0.105642644353634,-2.82923291787381,NA,NA,-2.29880077774419,NA,NA,0.0640296130879157,NA,NA,0.356988122332296,NA,NA,-6.25283743294451,NA,NA,-7.53995648859459,NA,NA,-0.158295537343844,NA,NA,2.500018739394,NA,NA
"GAOV",27,11,9,"No","Global_unavg",0.0980181530547044,-12.0926121369894,NA,NA,-0.889895971822213,NA,NA,0.00289034634440143,NA,NA,0.886233294693865,NA,NA,-21.8500784657227,NA,NA,-14.2856329110279,NA,NA,-5.60261462017855,NA,NA,11.4720939098405,NA,NA
"GASH",27,21,21,"No","Global_unavg",0.195131943011518,0.174116626213098,NA,NA,-1.19262987125598,NA,NA,0.90696714487962,NA,NA,0.558626249825453,NA,NA,-3.15525160956482,NA,NA,-5.24931684636167,NA,NA,2.82852103487195,NA,NA,2.94441192320084,NA,NA
"GOOB",27,20,43,"No","Global_unavg",0.0884720599683042,-3.93104235718183,NA,NA,0.766676390661929,NA,NA,0.0136227613069715,NA,NA,0.695979291532366,NA,NA,-7.47275654913935,NA,NA,-2.94868215614561,NA,NA,-1.14647003588883,NA,NA,4.86350115068574,NA,NA
"GYDR",27,17,23,"No","Global_unavg",0.0694267991340413,-4.06023197302251,NA,NA,-1.60205980534229,NA,NA,0.0227901032155792,NA,NA,0.526781330815469,NA,NA,-8.11400121096568,NA,NA,-6.65254300107437,NA,NA,-1.00266995800556,NA,NA,3.51133731109062,NA,NA
"HIAL",27,12,9,"No","Global_unavg",0.0655716791013141,-4.02669499999567,NA,NA,1.77255096093262,NA,NA,0.0443762810194609,NA,NA,0.512255937398139,NA,NA,-8.69107776943533,NA,NA,-3.63680177301217,NA,NA,-0.659120786164987,NA,NA,7.3749037329499,NA,NA
"HODI",27,17,9,"No","Global_unavg",0.162519724457962,-4.64381724817442,-73.3908462932467,-25.2177991329283,-1.88515015270635,-33.5373787313297,NA,2.81340940732659e-06,0.0254407031321145,0.123105001691398,0.118704374679622,0.26725822663269,NA,-7.24582458123487,-157.694732620676,-64.7187618502368,-4.61367130438279,NA,NA,-3.25920014367362,-27.0622480189531,0.228150414990649,0.210218619646523,NA,NA
"LIBO",27,48,65,"No","Global_unavg",0.211618301308352,-5.43148845887469,NA,NA,0.721797764524029,NA,NA,0.000597052395487291,NA,NA,0.733322094016277,NA,NA,-8.88366542255834,NA,NA,-3.40764749412336,NA,NA,-2.63597778191246,NA,NA,5.00319792763554,NA,NA
"MANE",27,61,56,"No","Global_unavg",0.260288288430883,-4.21683721109404,NA,NA,-0.281650636647492,NA,NA,0.00528476114015472,NA,NA,0.897745735475561,NA,NA,-7.47452486889834,NA,NA,-4.66574281842881,NA,NA,-1.50012035792551,NA,NA,4.03806673084018,NA,NA
"MEFE",27,26,14,"No","Global_unavg",0.0328456824245426,-4.18447779350177,NA,NA,-3.39394759450899,NA,NA,0.00344356145436959,NA,NA,0.237935982800669,NA,NA,-7.29749189217106,NA,NA,-9.67489940986857,NA,NA,-1.64042190070328,NA,NA,1.85576122522326,NA,NA
"OPHO",27,29,11,"No","Global_unavg",0.159109826279739,-0.476694350705133,NA,NA,-11.4409571203887,NA,NA,0.668298330688821,NA,NA,0.014955972761796,NA,NA,-2.83464369929251,NA,NA,-22.7480046309865,NA,NA,1.59282312185447,NA,NA,-3.92718816117097,NA,NA
"POMU",27,20,10,"No","Global_unavg",0.201651543559524,0.903939942315902,NA,NA,-3.5251042494173,NA,NA,0.459505624564754,NA,NA,0.198837174262149,NA,NA,-1.69002434435252,NA,NA,-10.0650019544636,NA,NA,3.21354443484591,NA,NA,1.17482425983073,NA,NA
"PTAQ",27,47,21,"No","Global_unavg",0.100910157658147,-2.74106653631677,NA,NA,-0.296901429051307,NA,NA,0.0131519122091259,NA,NA,0.867687835207855,NA,NA,-5.08845212363656,NA,NA,-3.9524032032608,NA,NA,-0.719787322941675,NA,NA,3.12891418506034,NA,NA
"RULA",27,18,12,"No","Global_unavg",0.199042573488411,-27.1983603497134,NA,NA,2.4976175579469,NA,NA,0.00198926159982031,NA,NA,0.845542690166976,NA,NA,-48.690029685037,NA,NA,-25.2316653856066,NA,NA,-13.7720262187337,NA,NA,28.4986169837331,NA,NA
"RUPA",27,33,24,"No","Global_unavg",0.114420756602208,-7.49810947081767,NA,NA,3.94809674083669,NA,NA,0.000203426930417269,NA,NA,0.116273021179066,NA,NA,-11.9760191850088,NA,NA,-0.875486109671006,NA,NA,-4.00575732694967,NA,NA,9.15297109253139,NA,NA
"RUPE",27,23,22,"No","Global_unavg",0.0442077514198627,-8.19479331733688,NA,NA,1.97722558837125,NA,NA,0.000186263924032603,NA,NA,0.489190152515379,NA,NA,-13.1161904028644,NA,NA,-3.58617652074701,NA,NA,-4.42195874682831,NA,NA,7.85529814046658,NA,NA
"RUSP",27,15,21,"No","Global_unavg",0.0627037272548738,-1.43069033807598,NA,NA,-2.50825594543712,NA,NA,0.301953842913631,NA,NA,0.228455904144084,NA,NA,-4.48469264177873,NA,NA,-6.74043098749448,NA,NA,1.05946689522146,NA,NA,1.58529878975801,NA,NA
"SOSI",27,48,18,"No","Global_unavg",0.18256296125167,-9.81888433448544,NA,NA,-16.2066908313044,NA,NA,9.20366917859303e-07,NA,NA,0.0815680711565703,NA,NA,-14.2078371616974,NA,NA,-38.8471290062167,NA,NA,-6.30368977494644,NA,NA,-1.76235369083312,NA,NA
"SPBE",27,17,29,"No","Global_unavg",0.108099211888775,-3.99208000158813,NA,NA,1.20422155016796,NA,NA,0.0313434502030265,NA,NA,0.599191090089507,NA,NA,-8.25689114831657,NA,NA,-3.1265876617365,NA,NA,-0.84428404701457,NA,NA,6.08192298473436,NA,NA
"TITR",27,34,39,"No","Global_unavg",0.0453159188391591,-2.84279573756133,NA,NA,0.6331272313657,NA,NA,0.0157739310168041,NA,NA,0.68583481796089,NA,NA,-5.36315039920948,NA,NA,-2.41453397097218,NA,NA,-0.706711301189407,NA,NA,3.78125854781356,NA,NA
"TRBO",27,10,25,"No","Global_unavg",0.208988001297646,-4.16005139126838,NA,NA,-0.177885934380842,NA,NA,0.0929056079931971,NA,NA,0.958297112541267,NA,NA,-10.2872595544665,NA,NA,-6.92810935688792,NA,NA,-0.219395232840604,NA,NA,7.07619599848309,NA,NA
"VASI",27,24,22,"No","Global_unavg",0.166993348409311,-12.9537815753902,NA,NA,2.88909066643821,NA,NA,0.00403556811085022,NA,NA,0.604621246305466,NA,NA,-24.1262206557557,NA,NA,-7.79921969246656,NA,NA,-6.03337095426744,NA,NA,15.3199039271056,NA,NA
"ACCI",28,72,59,"No","Global_unavg",0.248178074756424,-2.93649124225604,NA,NA,0.933062717756637,NA,NA,0.0176028995840511,NA,NA,0.590973518760922,NA,NA,-5.54654299586954,NA,NA,-2.49916413488761,NA,NA,-0.660795958606478,NA,NA,4.36878628277628,NA,NA
"ACGL",28,15,14,"No","Global_unavg",0.0803187416188602,-3.44761529333348,NA,NA,-3.08330323670881,NA,NA,0.0376331766188696,NA,NA,0.351776048899024,NA,NA,-7.17206782145439,NA,NA,-10.5868534178617,NA,NA,-0.565677259885613,NA,NA,2.86596370329645,NA,NA
"AMAL",28,42,45,"No","Global_unavg",0.112998701382459,-3.0181303287797,NA,NA,0.322672270027868,NA,NA,0.0129433143082379,NA,NA,0.845798822395142,NA,NA,-5.62734245645911,NA,NA,-2.93492136396566,NA,NA,-0.823288162179737,NA,NA,3.64218630758492,NA,NA
"ATFI",28,24,29,"No","Global_unavg",0.0808788689690404,-1.69029376987105,NA,NA,-1.80902615759814,NA,NA,0.16473155939142,NA,NA,0.328025566824724,NA,NA,-4.31566137573892,NA,NA,-5.56183298510644,NA,NA,0.519903859547352,NA,NA,1.79934447615679,NA,NA
"CAME",28,32,30,"No","Global_unavg",0.396717100593001,-26.3371259521154,NA,NA,-6.01494058119388,NA,NA,0.0582141780513838,NA,NA,0.7586826160544,NA,NA,-59.2787121829762,NA,NA,-45.0192797269831,NA,NA,-6.74442159134829,NA,NA,34.0427563155842,NA,NA
"CHUM",28,61,48,"No","Global_unavg",0.165772375117696,-3.79584260597697,NA,NA,-2.03223219077479,NA,NA,0.000888132151127592,NA,NA,0.318879559235414,NA,NA,-6.21598990192786,NA,NA,-6.27161807266474,NA,NA,-1.71196008301994,NA,NA,1.81384833642472,NA,NA
"CLUN",28,44,47,"No","Global_unavg",0.144966091774806,-8.06901401948565,NA,NA,0.619407137322566,NA,NA,6.94310886261712e-06,NA,NA,0.803002624792998,NA,NA,-11.9626123342997,NA,NA,-4.2841455989202,NA,NA,-4.89255344866021,NA,NA,5.57163435985085,NA,NA
"COCA",28,20,24,"No","Global_unavg",0.112426754559128,-2.8292329178738,NA,NA,-2.55752511065265,NA,NA,0.0640296130879169,NA,NA,0.308136456818148,NA,NA,-6.25283743294447,NA,NA,-7.82285239084016,NA,NA,-0.158295537343857,NA,NA,2.26432259053856,NA,NA
"GAOV",28,11,9,"No","Global_unavg",0.0980181530547044,-12.0926121369894,NA,NA,-0.889895971822213,NA,NA,0.00289034634440143,NA,NA,0.886233294693865,NA,NA,-21.8500784657227,NA,NA,-14.2856329110279,NA,NA,-5.60261462017855,NA,NA,11.4720939098405,NA,NA
"GASH",28,21,20,"No","Global_unavg",0.199884654262179,0.17411662621316,NA,NA,-1.04829871671942,NA,NA,0.906967144879586,NA,NA,0.610583636225032,NA,NA,-3.15525160956482,NA,NA,-5.16309391985608,NA,NA,2.82852103487194,NA,NA,3.11580646570586,NA,NA
"GOOB",28,20,38,"No","Global_unavg",0.111485193582313,-3.93104235718182,NA,NA,-1.42446010736199,NA,NA,0.013622761306972,NA,NA,0.526190234401947,NA,NA,-7.47275654913936,NA,NA,-5.88804117755919,NA,NA,-1.14647003588881,NA,NA,3.08477391601478,NA,NA
"GYDR",28,17,24,"No","Global_unavg",0.0637017170005185,-4.06023197302251,NA,NA,-0.822424395257143,NA,NA,0.0227901032155796,NA,NA,0.732867344962773,NA,NA,-8.11400121096569,NA,NA,-5.54545234559211,NA,NA,-1.00266995800557,NA,NA,4.12204963999224,NA,NA
"HIAL",28,12,9,"No","Global_unavg",0.0644629434856823,-4.02669499999567,NA,NA,0.870243962588737,NA,NA,0.0443762810194607,NA,NA,0.760748939569038,NA,NA,-8.6910777694353,NA,NA,-5.02539494364226,NA,NA,-0.659120786165003,NA,NA,6.65749687590014,NA,NA
"HODI",28,17,11,"No","Global_unavg",0.167873400135895,-4.67227385923673,-74.3892635716587,-25.7749810317037,-1.93018063478093,-40.1142857688337,NA,2.93966241855648e-06,0.0244771376739617,0.116237564503167,0.103670829833387,0.1740475871188,NA,-7.27875642398464,-158.753130423484,-65.2020459434554,-4.57421130713368,NA,NA,-3.27145759761986,-27.5344227640889,-0.156137565615462,0.142438900150438,NA,NA
"LIBO",28,48,67,"No","Global_unavg",0.210290927348129,-5.43148845887501,NA,NA,0.917441762282987,NA,NA,0.00059705239548705,NA,NA,0.659569928465122,NA,NA,-8.88366542255836,NA,NA,-3.12073714982218,NA,NA,-2.63597778191247,NA,NA,5.14502110194536,NA,NA
"MANE",28,61,57,"No","Global_unavg",0.260055013227324,-4.21683721109415,NA,NA,0.0586980612543631,NA,NA,0.00528476114015364,NA,NA,0.978231375438492,NA,NA,-7.47452486889835,NA,NA,-4.22194147157401,NA,NA,-1.5001203579255,NA,NA,4.31806740249018,NA,NA
"MEFE",28,26,13,"No","Global_unavg",0.0352706377852996,-4.18447779350177,NA,NA,-3.27660476915399,NA,NA,0.00344356197378136,NA,NA,0.261128585970755,NA,NA,-7.29749189236025,NA,NA,-9.67036734545367,NA,NA,-1.64042190066334,NA,NA,2.02250477014896,NA,NA
"OPHO",28,29,15,"No","Global_unavg",0.139793027180383,-0.476694350705131,NA,NA,-7.68457759531104,NA,NA,0.668298329761217,NA,NA,0.0156688653467633,NA,NA,-2.83464369929946,NA,NA,-15.0038568351543,NA,NA,1.59282312186717,NA,NA,-2.26999556591571,NA,NA
"POMU",28,20,11,"No","Global_unavg",0.189749625915552,0.903939942315845,NA,NA,-1.76246905520594,NA,NA,0.459505624203093,NA,NA,0.386056290806701,NA,NA,-1.69002434435425,NA,NA,-6.11901870718953,NA,NA,3.2135444348459,NA,NA,2.09256418077858,NA,NA
"PTAQ",28,47,17,"No","Global_unavg",0.115705313397271,-2.74106709139396,NA,NA,-1.56035783592046,NA,NA,0.013169305651992,NA,NA,0.448119774535167,NA,NA,-5.08845187308508,NA,NA,-5.93094382116533,NA,NA,-0.719788328570166,NA,NA,2.26879118670428,NA,NA
"RULA",28,18,11,"No","Global_unavg",0.194757397435699,-27.1983603497135,NA,NA,4.82182506295517,NA,NA,0.00198926159982065,NA,NA,0.70318244676022,NA,NA,-48.6900296850368,NA,NA,-22.7779513894608,NA,NA,-13.7720262187337,NA,NA,30.5525151084852,NA,NA
"RUPA",28,33,20,"No","Global_unavg",0.116022037090906,-7.49810947081767,NA,NA,3.35150063311557,NA,NA,0.000203426930417262,NA,NA,0.201384971667548,NA,NA,-11.9760191850088,NA,NA,-1.78172955446641,NA,NA,-4.0057573269497,NA,NA,8.70800089091999,NA,NA
"RUPE",28,23,21,"No","Global_unavg",0.0373498477039632,-8.19479331733682,NA,NA,3.47592240548201,NA,NA,0.000186263924032592,NA,NA,0.201660968826327,NA,NA,-13.1161904028643,NA,NA,-1.72175364528642,NA,NA,-4.4219587468283,NA,NA,9.16076818524349,NA,NA
"RUSP",28,15,22,"No","Global_unavg",0.0671389233699714,-1.43069033807598,NA,NA,-2.12690100603606,NA,NA,0.301953842913628,NA,NA,0.294906643533465,NA,NA,-4.48469264177875,NA,NA,-6.22531635679011,NA,NA,1.05946689522147,NA,NA,1.89125241404284,NA,NA
"SOSI",28,48,22,"No","Global_unavg",0.145913145522007,-9.81888433448532,NA,NA,-2.18172627165011,NA,NA,9.20366760558853e-07,NA,NA,0.582904579915241,NA,NA,-14.2078371615349,NA,NA,-11.0421855680831,NA,NA,-6.30368977505043,NA,NA,5.00011044533228,NA,NA
"SPBE",28,17,30,"No","Global_unavg",0.108589133696504,-3.99208000158816,NA,NA,1.03630290433178,NA,NA,0.0313434502030252,NA,NA,0.651231128465706,NA,NA,-8.25689114831657,NA,NA,-3.29608844175514,NA,NA,-0.84428404701457,NA,NA,5.91577039718724,NA,NA
"TITR",28,34,39,"No","Global_unavg",0.0489762522309384,-2.84279573756132,NA,NA,0.740727123795428,NA,NA,0.0157739310168059,NA,NA,0.635677507594394,NA,NA,-5.36315039920951,NA,NA,-2.30292938261975,NA,NA,-0.706711301189396,NA,NA,3.8866029980171,NA,NA
"VASI",28,24,25,"No","Global_unavg",0.171515303982023,-12.9537815753901,NA,NA,3.29176256844443,NA,NA,0.00403556811084899,NA,NA,0.546678409734628,NA,NA,-24.1262206557559,NA,NA,-6.97287056033158,NA,NA,-6.03337095426744,NA,NA,15.5905162615206,NA,NA
"ACCI",29,72,60,"No","Global_unavg",0.249271672501511,-2.93649124225604,NA,NA,0.960780207708862,NA,NA,0.0176028995840503,NA,NA,0.579343154523926,NA,NA,-5.54654299586956,NA,NA,-2.46268880740556,NA,NA,-0.660795958606473,NA,NA,4.39269378704724,NA,NA
"ACGL",29,15,11,"No","Global_unavg",0.0733795990743202,-3.44761529333349,NA,NA,-3.12961633922289,NA,NA,0.0376331766188694,NA,NA,0.375709244873115,NA,NA,-7.17206782145438,NA,NA,-11.3644733529716,NA,NA,-0.565677259885627,NA,NA,3.0675409715037,NA,NA
"AMAL",29,42,43,"No","Global_unavg",0.113113082523856,-3.01813032877969,NA,NA,-0.331368163682278,NA,NA,0.012943314308238,NA,NA,0.8474886453819,NA,NA,-5.62734245645911,NA,NA,-3.75014543217977,NA,NA,-0.823288162179722,NA,NA,3.0844576646733,NA,NA
"ATFI",29,24,30,"No","Global_unavg",0.0817717861455637,-1.69029376987105,NA,NA,-1.35017718770446,NA,NA,0.16473155939142,NA,NA,0.451005823470009,NA,NA,-4.31566137573892,NA,NA,-4.95370527144236,NA,NA,0.51990385954736,NA,NA,2.17231243236589,NA,NA
"CHUM",29,61,51,"No","Global_unavg",0.162239378526554,-3.79584260597697,NA,NA,-2.3480957493875,NA,NA,0.000888132151127609,NA,NA,0.241064278575193,NA,NA,-6.21598990192786,NA,NA,-6.48886022017399,NA,NA,-1.71196008301993,NA,NA,1.44730936201906,NA,NA
"CLUN",29,44,48,"No","Global_unavg",0.143678965850814,-8.06901401948565,NA,NA,1.49450667005189,NA,NA,6.94310886261834e-06,NA,NA,0.534284225824797,NA,NA,-11.9626123342997,NA,NA,-3.21779628776447,NA,NA,-4.89255344866021,NA,NA,6.32640380839259,NA,NA
"COCA",29,20,22,"No","Global_unavg",0.106020765493736,-2.82923291787381,NA,NA,-2.39943673839946,NA,NA,0.0640296130879165,NA,NA,0.339679103128242,NA,NA,-6.25283743294449,NA,NA,-7.68623318610094,NA,NA,-0.158295537343848,NA,NA,2.42353379538481,NA,NA
"GAOV",29,11,7,"No","Global_unavg",0.113238397752589,-12.0926121370544,NA,NA,-3.40459060412528,NA,NA,0.00289040301383487,NA,NA,0.657312974398946,NA,NA,-21.8500782901887,NA,NA,-21.4912039936932,NA,NA,-5.60261460127004,NA,NA,10.5694516164709,NA,NA
"GASH",29,21,22,"No","Global_unavg",0.190864327683266,0.174116626213184,NA,NA,-1.23836799627584,NA,NA,0.906967144879576,NA,NA,0.538138346186037,NA,NA,-3.15525160956482,NA,NA,-5.21420721679215,NA,NA,2.82852103487194,NA,NA,2.86098763581575,NA,NA
"GOOB",29,20,44,"No","Global_unavg",0.106610237604704,-3.93104235718181,NA,NA,0.456934940365574,NA,NA,0.0136227613069726,NA,NA,0.819657486230735,NA,NA,-7.47275654913936,NA,NA,-3.36981505218563,NA,NA,-1.14647003588882,NA,NA,4.61484086458416,NA,NA
"GYDR",29,17,24,"No","Global_unavg",0.0642784465331725,-4.06023197302253,NA,NA,-0.0142229114381128,NA,NA,0.0227901032155772,NA,NA,0.9951408774583,NA,NA,-8.11400121096567,NA,NA,-4.5431244263653,NA,NA,-1.00266995800558,NA,NA,4.82579906265785,NA,NA
"HIAL",29,12,9,"No","Global_unavg",0.0638084696398061,-4.02669499999567,NA,NA,0.20483375983645,NA,NA,0.0443762810194624,NA,NA,0.945228974019373,NA,NA,-8.69107776943532,NA,NA,-6.07130356810268,NA,NA,-0.659120786165004,NA,NA,6.1429494219216,NA,NA
"HODI",29,17,11,"No","Global_unavg",0.164362107930429,-4.82003041019732,-79.5393979273755,-28.6170096039229,-1.70137132032821,-34.5107555420849,NA,5.04524106052724e-06,0.0223675525195103,0.0937002718904416,0.137051988422995,0.23479974978106,NA,-7.54829319385015,-167.616948322534,-69.5277038703774,-4.24811630516396,NA,NA,-3.33017072840197,-29.7740082600724,-1.93878697536409,0.32499441260411,NA,NA
"LIBO",29,48,63,"No","Global_unavg",0.200684214356432,-5.43148845887481,NA,NA,1.20195564372922,NA,NA,0.000597052395487239,NA,NA,0.561637484886596,NA,NA,-8.88366542255838,NA,NA,-2.8100637693714,NA,NA,-2.63597778191244,NA,NA,5.41007142920059,NA,NA
"MANE",29,61,57,"No","Global_unavg",0.26185413439371,-4.21683721109409,NA,NA,0.336865489851084,NA,NA,0.00528476114015501,NA,NA,0.874774780120061,NA,NA,-7.47452486889835,NA,NA,-3.90811642217975,NA,NA,-1.50012035792551,NA,NA,4.57663460929782,NA,NA
"MEFE",29,26,10,"No","Global_unavg",0.0883046178776268,-4.18447779350177,NA,NA,-19.3333566052257,NA,NA,0.0034435619737817,NA,NA,0.0308088662662576,NA,NA,-7.29749189236026,NA,NA,-42.3493489127923,NA,NA,-1.64042190066331,NA,NA,-5.95238353355822,NA,NA
"OPHO",29,29,14,"No","Global_unavg",0.136644085099349,-0.476694350705133,NA,NA,-7.55171405087115,NA,NA,0.668298329761216,NA,NA,0.0151784680713136,NA,NA,-2.83464369929916,NA,NA,-14.6853943473102,NA,NA,1.59282312186694,NA,NA,-2.22766005372613,NA,NA
"POMU",29,20,12,"No","Global_unavg",0.218956834388085,0.903939942315828,NA,NA,-0.210871834137515,NA,NA,0.459505624203096,NA,NA,0.914566961936206,NA,NA,-1.69002434435426,NA,NA,-4.36987091625,NA,NA,3.2135444348459,NA,NA,3.57827770578779,NA,NA
"PTAQ",29,47,19,"No","Global_unavg",0.105232971673953,-2.74106709139396,NA,NA,-0.699105613787954,NA,NA,0.0131693056519919,NA,NA,0.707829503187707,NA,NA,-5.08845187308506,NA,NA,-4.5682934599902,NA,NA,-0.719788328570167,NA,NA,2.85032707922768,NA,NA
"RUPA",29,33,19,"No","Global_unavg",0.133690787832827,-7.49810947081767,NA,NA,0.170455378517915,NA,NA,0.000203426930417246,NA,NA,0.957197383053862,NA,NA,-11.9760191850088,NA,NA,-6.47737074434713,NA,NA,-4.00575732694969,NA,NA,6.28758817977735,NA,NA
"RUPE",29,23,20,"No","Global_unavg",0.0498800789183946,-8.19479331733687,NA,NA,1.15726417405466,NA,NA,0.000186263924032571,NA,NA,0.700387845113838,NA,NA,-13.1161904028644,NA,NA,-4.81363832384859,NA,NA,-4.42195874682828,NA,NA,7.24202843095469,NA,NA
"RUSP",29,15,20,"No","Global_unavg",0.0632105855168903,-1.43069033807597,NA,NA,-1.92185270490357,NA,NA,0.301953842913637,NA,NA,0.346312180851538,NA,NA,-4.48469264177874,NA,NA,-6.05090229526029,NA,NA,1.05946689522147,NA,NA,2.11006078124382,NA,NA
"SOSI",29,48,18,"No","Global_unavg",0.166679279860958,-9.81888433448535,NA,NA,-6.4066863966163,NA,NA,9.20366917859132e-07,NA,NA,0.266257568222323,NA,NA,-14.2078371616974,NA,NA,-20.2751277500487,NA,NA,-6.30368977494642,NA,NA,3.08364153442704,NA,NA
"SPBE",29,17,30,"No","Global_unavg",0.114084423039805,-3.99208000158812,NA,NA,1.43765277963849,NA,NA,0.0313434502030279,NA,NA,0.527222489829672,NA,NA,-8.25689114831658,NA,NA,-2.84414660254993,NA,NA,-0.844284047014566,NA,NA,6.29190394887324,NA,NA
"TITR",29,34,42,"No","Global_unavg",0.0534191471075282,-2.84279573756134,NA,NA,0.568182799485907,NA,NA,0.0157739310168046,NA,NA,0.716001933084454,NA,NA,-5.36315039920949,NA,NA,-2.47113476224663,NA,NA,-0.706711301189407,NA,NA,3.71093305083958,NA,NA
"TRBO",29,10,20,"No","Global_unavg",0.166932655729906,-4.16005138357404,NA,NA,0.768144283020056,NA,NA,0.0928969118270713,NA,NA,0.812404151706434,NA,NA,-10.2872595438989,NA,NA,-5.56476074265798,NA,NA,-0.219395386254333,NA,NA,7.8086629391271,NA,NA
"VASI",29,24,27,"No","Global_unavg",0.179738663432518,-12.9537815753901,NA,NA,2.88192867741369,NA,NA,0.00403556811084976,NA,NA,0.601663232215633,NA,NA,-24.1262206557559,NA,NA,-7.57977118047024,NA,NA,-6.03337095426742,NA,NA,15.2490081463428,NA,NA
"ACCI",3,72,62,"No","Global_unavg",0.252253952391916,-2.93649124225607,NA,NA,0.826960058015042,NA,NA,0.0176028995840491,NA,NA,0.634995237246258,NA,NA,-5.54654299586956,NA,NA,-2.61607102045919,NA,NA,-0.660795958606475,NA,NA,4.27387391276822,NA,NA
"ACGL",3,15,12,"No","Global_unavg",0.0649492915204719,-3.44761529333352,NA,NA,-4.2984845542428,NA,NA,0.0376331766171984,NA,NA,0.218221428370078,NA,NA,-7.17206782145479,NA,NA,-12.2218696408364,NA,NA,-0.565677259885625,NA,NA,1.92153717007273,NA,NA
"AMAL",3,42,44,"No","Global_unavg",0.111570784842185,-3.01813032877971,NA,NA,0.397947821765093,NA,NA,0.0129433143082367,NA,NA,0.810233504311412,NA,NA,-5.62734245645912,NA,NA,-2.85522880093067,NA,NA,-0.82328816217972,NA,NA,3.71456404761971,NA,NA
"ATFI",3,24,29,"No","Global_unavg",0.0797995633985871,-1.69029376987103,NA,NA,-1.22818978621045,NA,NA,0.164731559391425,NA,NA,0.492082185157002,NA,NA,-4.31566137573892,NA,NA,-4.82350667939922,NA,NA,0.519903859547347,NA,NA,2.28901203035413,NA,NA
"CAME",3,32,30,"No","Global_unavg",0.390431277582711,-26.3371259521159,NA,NA,-3.4013368260585,NA,NA,0.0582141780513863,NA,NA,0.856232935962411,NA,NA,-59.2787121829755,NA,NA,-40.2236551970271,NA,NA,-6.74442159134838,NA,NA,35.6023790812299,NA,NA
"CHUM",3,61,46,"No","Global_unavg",0.159705036160786,-3.79584260597697,NA,NA,-2.01297447554555,NA,NA,0.000888132151127534,NA,NA,0.320349580155795,NA,NA,-6.21598990192785,NA,NA,-6.22290193051242,NA,NA,-1.71196008301995,NA,NA,1.81075524821196,NA,NA
"CLUN",3,44,50,"No","Global_unavg",0.148595353315666,-8.06901401948564,NA,NA,0.539976979024402,NA,NA,6.94310886261637e-06,NA,NA,0.826471964128299,NA,NA,-11.9626123342997,NA,NA,-4.30885973163817,NA,NA,-4.89255344866018,NA,NA,5.46425549995502,NA,NA
"COCA",3,20,18,"No","Global_unavg",0.0996389799007279,-2.82923291787377,NA,NA,-3.08753149349313,NA,NA,0.0640296130879201,NA,NA,0.258120172816017,NA,NA,-6.25283743294448,NA,NA,-8.97841745036503,NA,NA,-0.158295537343849,NA,NA,2.02620320948842,NA,NA
"GASH",3,21,23,"No","Global_unavg",0.197499495897284,0.17411662621323,NA,NA,-1.21861269005639,NA,NA,0.906967144879551,NA,NA,0.547993831370564,NA,NA,-3.15525160956482,NA,NA,-5.24187961160893,NA,NA,2.82852103487194,NA,NA,2.90371104717311,NA,NA
"GOOB",3,20,46,"No","Global_unavg",0.109572591290132,-3.93104235718184,NA,NA,0.749010211316586,NA,NA,0.0136227613069712,NA,NA,0.704238387753898,NA,NA,-7.47275654913935,NA,NA,-2.99572891934558,NA,NA,-1.14647003588882,NA,NA,4.86199591583854,NA,NA
"GYDR",3,17,26,"No","Global_unavg",0.0735921930252296,-4.06023197302252,NA,NA,0.281040204072878,NA,NA,0.0227901032155788,NA,NA,0.902681178961413,NA,NA,-8.11400121096568,NA,NA,-4.14894287264368,NA,NA,-1.00266995800557,NA,NA,5.06936764386921,NA,NA
"HIAL",3,12,9,"No","Global_unavg",0.0705478143858135,-4.02669499999567,NA,NA,1.14196290008305,NA,NA,0.0443762810194637,NA,NA,0.68841512483649,NA,NA,-8.6910777694353,NA,NA,-4.74702906293706,NA,NA,-0.659120786164996,NA,NA,6.91250974731735,NA,NA
