"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"TRBO",37,10,24,"No","Global_unavg",0.206042949806188,-4.1600513912683,0.00476880108613571,-4.11784094216092e-06,-0.0534222468300945,0.00621238331341504,-6.53142183137386e-06,0.0929056079932053,0.448153748773168,0.276555487498695,0.987518232446389,0.522329672461032,0.338742675281557,-10.2872595544665,-0.00507346892516692,-1.41418068273536e-05,-6.84862883485165,-0.0136583250101074,-2.13362743993055e-05,-0.219395232840605,0.020555416173863,1.3298953794e-06,7.2144184253972,0.026303549875557,6.88886449672326e-06
"VASI",37,24,23,"No","Global_unavg",0.171068336531601,-12.9537815753901,0.0122208643688529,-3.23837717903598e-06,3.62299849024954,-0.00455331906522186,1.36053928943798e-06,0.00403556811084879,0.0424120543873577,0.102409465691717,0.50904332881744,0.54333102767017,0.588395268908745,-24.1262206557557,0.00250400212390597,-7.86718441142271e-06,-6.76758478156948,-0.0208612686040849,-3.46320043068433e-06,-6.0333709542674,0.0266552003270662,7.76450219302031e-08,15.9454676164543,0.0097284514500077,6.71030195921634e-06
"ACCI",38,72,58,"No","Global_unavg",0.245704870725643,-2.93649124225604,0.00858033543934957,-6.93434229043754e-06,0.73280849552013,-0.00267973148694513,1.54723927426798e-06,0.0176028995840514,0.00854023645827761,0.000743142157977143,0.674507198223018,0.560767109539,0.594079823589647,-5.54654299586962,0.0026827534570319,-1.14126083882491e-05,-2.72398110360763,-0.0117758215329467,-4.26601142020881e-06,-0.660795958606455,0.0155376849142156,-3.32836462619532e-06,4.17993068288631,0.00647278372638673,7.28897853918609e-06
"ACGL",38,15,11,"No","Global_unavg",0.0697067018163666,-3.44761529333351,0.00210821370866366,-1.55221007638122e-06,-4.45413009585138,0.0105682587509662,-6.03247828681882e-06,0.0376331766188674,0.549233324363701,0.356152761680782,0.234752933675328,0.217098593098003,0.195119210757522,-7.1720678214544,-0.00412170498773014,-5.3971792725318e-06,-13.1656441281047,-0.00405267827715806,-1.73575331111315e-05,-0.565677259885615,0.00992676389432368,1.343992922718e-06,2.06286700991589,0.0306833859708459,1.60696971917847e-06
"AMAL",38,42,43,"No","Global_unavg",0.117237634012279,-3.01813032877969,0.0048660330146883,-3.52874314451208e-06,0.233601937757777,-0.000440537695769859,2.10984416258974e-07,0.0129433143082377,0.0824709838557827,0.0187314545355384,0.890169460130368,0.910190677517529,0.919608176314403,-5.6273424564591,-0.000167635548208088,-6.85355191607687e-06,-3.10762379421222,-0.00822403651376599,-3.94326488798068e-06,-0.823288162179732,0.0109162261861337,-9.12808129220793e-07,3.60218881726321,0.00728081052119925,4.40519642723148e-06
"ATFI",38,24,29,"No","Global_unavg",0.0795498064852587,-1.69029376987101,-1.82770339793078e-05,-9.07643054063622e-07,-1.23840993218743,0.00330986868087078,-1.60428719894014e-06,0.164731559391432,0.994679850281124,0.509531878986456,0.48854513071463,0.410387367264348,0.432665354609734,-4.31566137573891,-0.00501716344361814,-3.98785178785059e-06,-4.83421322258951,-0.00459777065369002,-5.76527909148505e-06,0.519903859547349,0.00589045371421181,1.50940475129655e-06,2.27916988367551,0.0114036500128875,2.44111586523941e-06
"CAME",38,32,28,"No","Global_unavg",0.404270965805143,-26.3371259521158,0.0239458638613665,-5.33118778546505e-06,-4.10853298756901,0.00536208505565481,-1.76757385683047e-06,0.0582141780513914,0.139350654064197,0.255846042746605,0.84016542657916,0.820852718117295,0.796137875562902,-59.2787121829764,0.000284407978085946,-1.60400827682597e-05,-45.7437792622114,-0.0417976842026709,-1.55618256328558e-05,-6.74442159134817,0.0615947586152202,1.81141251043278e-06,36.7093124202924,0.0533900920210466,1.17915809900447e-05
"CHUM",38,61,49,"No","Global_unavg",0.154230611845604,-3.79584260597696,0.0074377355389969,-4.667061314808e-06,-0.855865171538385,0.00242892708730728,-1.91646874625746e-06,0.000888132151127635,0.00391878686206494,0.000575218803118979,0.642741964269892,0.577542095443678,0.431647585540625,-6.21598990192785,0.00275316519759835,-7.59770352194703e-06,-4.62268445045873,-0.00588228461075249,-7.02573212703384e-06,-1.71196008301992,0.0129183318950677,-2.25368431156246e-06,2.6903432086889,0.0114067732064493,2.66316390466885e-06
"CLUN",38,44,51,"No","Global_unavg",0.157064497933819,-8.06901401948565,0.014708763558946,-7.64629064552451e-06,-0.111661053583553,0.00157577477842179,-1.26199073515388e-06,6.94310886261596e-06,0.000106038084771376,5.81826474226619e-05,0.964831142714116,0.773588891690673,0.654017860480792,-11.9626123342997,0.00798590523117695,-1.18137578339388e-05,-5.12952693300366,-0.00924885438365043,-6.91654077739501e-06,-4.8925534486602,0.0229329370851177,-4.3192423936121e-06,4.91971131816679,0.0124858009546622,4.28305908189555e-06
"COCA",38,20,24,"No","Global_unavg",0.112375507406204,-2.82923291787381,0.00256330198361971,-2.42449209612908e-06,-2.33835676611953,0.00636865781865509,-3.5698454189788e-06,0.0640296130879156,0.474598085003294,0.210687192451272,0.34551181160121,0.282580094012836,0.284362000292832,-6.25283743294449,-0.00368147695620212,-6.98273541383298e-06,-7.5253386792835,-0.00500563834251918,-1.07504095423801e-05,-0.158295537343843,0.0106470269778889,7.88015509027107e-07,2.43997956804803,0.0188548145318796,2.80372749455826e-06
"GAOV",38,11,8,"No","Global_unavg",0.0982129659044079,-12.0926121369894,0.0171952787999919,-7.67407005604144e-06,-0.596302930453514,0.00101729572951542,-6.73021248330262e-07,0.00289034634440169,0.0226225230219723,0.0230402069456987,0.925255509835637,0.932284887284019,0.901541486208368,-21.8500784657227,0.00493420396988594,-1.57546033014133e-05,-14.5003439479239,-0.0223315545897657,-1.26752668408181e-05,-5.60261462017854,0.035112873904986,-2.24389619304496e-06,11.900942017838,0.0271449598900888,9.88575697222762e-06
"GASH",38,21,21,"No","Global_unavg",0.199132340983791,0.174116626213029,-0.00265623136038496,-1.34025881587994e-06,-1.84833635973771,0.00403935279355797,-1.54345279643265e-06,0.906967144879658,0.547830551424979,0.667785112450263,0.391577032143646,0.510292549189755,0.71073654102577,-3.1552516095648,-0.00995058387068532,-9.47378353194045e-06,-6.24639334387127,-0.0086576385805759,-9.86499202805139e-06,2.82852103487193,0.00781923192357825,3.08059646133909e-06,2.44387189556602,0.0163899608544415,7.71068526543364e-06
"GOOB",38,20,43,"No","Global_unavg",0.124374493104644,-3.93104235718182,0.00395056384925053,-2.47869851444549e-06,-0.92839617069437,0.00520788214184411,-3.2366497204636e-06,0.0136227613069718,0.244947034892273,0.134574817499322,0.66769063708706,0.277090122350138,0.191064062626811,-7.47275654913932,-0.00204792956282828,-6.23307900617208e-06,-5.16805830982401,-0.00438591326114582,-8.24156493774693e-06,-1.14647003588884,0.0114593999934464,3.70390900532125e-07,3.45912024694556,0.0147242928476752,1.68431349688987e-06
"GYDR",38,17,24,"No","Global_unavg",0.066151560501634,-4.06023197302251,0.00441623458467159,-3.00891606447406e-06,-0.721843896692178,0.00159129180646455,-3.3496026709577e-07,0.022790103215578,0.267418222601139,0.142856897184445,0.764308562146586,0.760752864736903,0.89848043742752,-8.11400121096568,-0.00244207548425788,-7.83705005821215e-06,-5.44224731731221,-0.00923583745067423,-5.37166279092492e-06,-1.00266995800558,0.0134699365615924,3.96241258208572e-07,4.21887589473904,0.0117364537469916,5.25647374595105e-06
"HIAL",38,12,9,"No","Global_unavg",0.0644629434856823,-4.02669499999567,0.00346040154354181,-2.51064263176288e-06,0.870243962588725,-0.00234872999155141,9.65456373664377e-07,0.0443762810194615,0.438210541043496,0.271397585719538,0.760748939569042,0.717313993731039,0.773525246664522,-8.6910777694353,-0.00412227879823564,-8.0364547436805e-06,-5.02539494364226,-0.0154178824736507,-6.26739658500959e-06,-0.659120786165001,0.013840437476115,1.20013817165369e-06,6.65749687590013,0.0111368715068153,7.77129136946169e-06
"HODI",38,17,11,"No","Global_unavg",0.165050902006634,-3.3775134254863,0.0047390277624397,-4.47030999041177e-06,1.33336044561622,NA,NA,0.0548916927747295,0.298728640697955,0.117453314451144,0.355407381904566,NA,NA,-7.3919780183689,-0.00285621450921673,-1.13292002191562e-05,-1.35301217329706,NA,NA,-0.387338360940433,0.0152625462631144,-6.78038929820448e-09,4.40308234523233,NA,NA
"LIBO",38,48,65,"No","Global_unavg",0.208443154926667,-5.43148845887472,0.0116798387321976,-7.58917012422015e-06,1.10901276227839,-0.000814756969505315,-9.64906859855383e-08,0.000597052395487444,0.00239968828952109,0.000667693640452839,0.594435310993016,0.874551925010997,0.974765048573129,-8.88366542255836,0.00492559361529825,-1.25540096823981e-05,-2.9312160075654,-0.0112502609373569,-6.08373920055454e-06,-2.63597778191246,0.0201059301871967,-3.75976610613816e-06,5.33657158826515,0.00924586068834825,6.07346399295709e-06
"MANE",38,61,57,"No","Global_unavg",0.257748859083613,-4.2168366142182,0.0119353308967483,-9.40210645094115e-06,0.287113942643406,-0.00117637639575713,8.37230031190219e-07,0.00527584122874365,0.00414507674263938,0.000677564493556088,0.892363610800157,0.839875291134192,0.827937410749557,-7.47452365878459,0.00455688830774205,-1.55146289284162e-05,-3.92114306617444,-0.0127603553371718,-6.8270842684216e-06,-1.50011989044118,0.0209749986125536,-4.62439913917396e-06,4.50223094403159,0.0103733558892061,8.53735289759426e-06
"MEFE",38,26,13,"No","Global_unavg",0.04128622908888,-4.18447779350178,0.00255038359747058,-8.64743145539406e-07,-4.84428102821592,0.00805662973437596,-3.48410110708271e-06,0.00344356197378102,0.322524194354057,0.413525968020674,0.137671709576803,0.163318572362681,0.148661540327339,-7.29749189236025,-0.00218153832908406,-3.09835255792803e-06,-12.1532740502637,-0.00234511067837037,-8.80002805349201e-06,-1.64042190066333,0.00800708934581068,1.08293956661565e-06,0.952543488498862,0.0207571583103405,8.41694840455027e-07
"OPHO",38,29,17,"No","Global_unavg",0.128792207940011,-0.476694350705146,-0.00161149233818353,-6.02477747479233e-07,-4.26007587446422,0.00817827790213569,-3.84802569265502e-06,0.668298329761208,0.548062916025807,0.678764606986941,0.0654737653794881,0.133777302520634,0.198585862413108,-2.83464369929916,-0.00653323138694454,-3.92524293565368e-06,-9.3603693361312,-0.00169992383105071,-1.06261789431703e-05,1.59282312186693,0.00416459263537016,1.91076846763456e-06,-0.0893162894494476,0.0202162650792542,1.53207425200854e-06
"POMU",38,20,7,"No","Global_unavg",0.210507495320361,0.903939942315812,-0.00551360411412409,9.01473057163822e-07,-1.63779128085066,0.00108535357611927,-4.28422381532543e-07,0.459505624203109,0.0825589648713284,0.62288620467909,0.459820834073766,0.853330873327993,0.901332406958117,-1.69002434435425,-0.0113475842725007,-3.73031393875639e-06,-6.58242258798949,-0.00988281759439856,-9.62859149310406e-06,3.2135444348459,0.00155296170559402,3.91074873955817e-06,2.48839405888268,0.0147114855882318,5.92618462068698e-06
"PTAQ",38,47,21,"No","Global_unavg",0.102490403677938,-2.74106709139397,0.00420188841952409,-2.99837220389287e-06,-0.997607848493244,-0.000781433620655308,8.86178187457481e-07,0.013169305651992,0.0900762669471066,0.0190139007172216,0.593994962710804,0.845871446365579,0.653826813978148,-5.08845187308507,-0.000313434545594909,-5.78355296270841e-06,-4.87954013780125,-0.00851734913543988,-3.16996308469315e-06,-0.719788328570168,0.00948036451824475,-7.29356482901488e-07,2.56082375035148,0.00745869081182332,4.72490452921888e-06
"RULA",38,18,10,"No","Global_unavg",0.197289376150004,-27.1983603497135,0.0357389863612152,-1.24701659452319e-05,4.3025385411289,-0.00746806223820536,2.7390794176602e-06,0.00198926159982089,0.00428181684934367,0.00459740263592849,0.742017351095181,0.687481249804473,0.674332263023207,-48.6900296850374,0.0162789147548047,-2.30269765385563e-05,-24.8406695273269,-0.0445086411280057,-1.15113766592947e-05,-13.7720262187337,0.0659561705280808,-5.54518173232002e-06,30.4377399243027,0.0334246177632188,1.57381844387682e-05
"RUPA",38,33,21,"No","Global_unavg",0.115303964338832,-7.49810947081765,0.0137856877403166,-7.75501492837299e-06,3.23249955869147,-0.00856535231269617,4.4492988453829e-06,0.00020342693041723,0.00221795452598427,0.00120942289175327,0.217376212003453,0.140797323383572,0.143269366535165,-11.9760191850088,0.00599976753600941,-1.31570926754134e-05,-1.89011614621116,-0.0204791316392681,-1.47307616625787e-06,-4.00575732694967,0.0237930495729361,-3.69377206042202e-06,8.58588119112328,0.00277064669082179,1.07450700305319e-05
"RUPE",38,23,22,"No","Global_unavg",0.0438944316368315,-8.19479331733686,0.00945332212763401,-3.61352569050634e-06,2.07222150063573,-0.00266327858049599,6.67973257002233e-07,0.000186263924032595,0.0113450295610122,0.0165593861063488,0.466932092342057,0.596625997494308,0.749889767001941,-13.1161904028643,0.00286441733187769,-6.91454416337256e-06,-3.46309166931152,-0.012825474395714,-3.48996047525749e-06,-4.4219587468283,0.0176509594558949,-9.44364938064719e-07,7.93558884042901,0.00721545979797701,4.85841225638599e-06
"RUSP",38,15,21,"No","Global_unavg",0.0620046471124832,-1.43069033807599,-0.00172928287257345,-1.32429716994571e-07,-2.15773985177053,0.0049864622246989,-1.98302895225555e-06,0.301953842913627,0.586736585989582,0.933872893154142,0.290463803896585,0.267772160317786,0.370524082845325,-4.48469264177876,-0.00751405450799419,-3.82455262768038e-06,-6.28289401552455,-0.00398691497500884,-6.39728766841092e-06,1.05946689522147,0.00525132915265106,2.63424348752235e-06,1.87604655501949,0.0139943581557366,2.55735755159602e-06
"SOSI",38,48,18,"No","Global_unavg",0.164243226022236,-9.81888433448539,0.0118737619552026,-3.99752698450711e-06,-6.20490378281733,0.00685999494041535,-2.22308482448649e-06,9.20366917859699e-07,0.000131110079883553,0.000566505299201413,0.257603831717584,0.386594459972829,0.428959787378158,-14.2078371616974,0.0062918994641708,-6.4676638905803e-06,-19.2511810004186,-0.00675407175004844,-8.63202973467938e-06,-6.30368977494642,0.0185494523479673,-1.89101406159437e-06,2.9585878780275,0.0252375368858206,2.68876807363272e-06
"SPBE",38,17,27,"No","Global_unavg",0.103158923870986,-3.99208000158814,0.00482709118672096,-3.55414867626163e-06,1.38868654214164,-0.00202415796982489,1.02147155255334e-06,0.0313434502030264,0.266393579463354,0.134419684536096,0.544448016881612,0.705700870046823,0.725848096130617,-8.25689114831656,-0.00251919606856144,-9.25859862806821e-06,-2.94348697628729,-0.0134766484383372,-4.46079723759e-06,-0.844284047014574,0.0148714111708208,2.74048609480596e-07,6.26611703423987,0.00811134743171452,7.41090731770016e-06
"TITR",38,34,38,"No","Global_unavg",0.0482601311195793,-2.84279573756133,0.00288563664806788,-1.99379725773346e-06,0.952685922703351,-0.00201809304421999,1.0441921982696e-06,0.0157739310168051,0.250835626290588,0.100708058699641,0.540310887325721,0.540741507698537,0.506589347984562,-5.36315039920947,-0.00169829049425678,-4.63679481981001e-06,-2.07136586726329,-0.00866699235788086,-1.99437247555966e-06,-0.706711301189407,0.00824162754432147,1.74535036713424e-07,4.08712805420706,0.00438318854840248,4.24728578912071e-06
"TRBO",38,10,22,"No","Global_unavg",0.192631420301305,-4.16005139126886,0.00476880108613714,-4.11784094216176e-06,1.01735885743883,0.00249039023789262,-3.77606463186985e-06,0.0929056079931594,0.448153748773025,0.276555487498587,0.755562744598818,0.785500683341167,0.549165368804712,-10.2872595544665,-0.00507346892516695,-1.41418068273535e-05,-5.37233264456136,-0.0166560174389151,-1.73859938188161e-05,-0.219395232840592,0.020555416173863,1.32989537940001e-06,8.10240857865959,0.0211756953554122,8.95239255399327e-06
"VASI",38,24,24,"No","Global_unavg",0.171407567410098,-12.95378157539,0.0122208643688529,-3.23837717903597e-06,3.13641369922243,-0.00367649226476241,1.03244833604121e-06,0.00403556811084924,0.0424120543873603,0.102409465691722,0.569775636932546,0.625345052062018,0.682688836295001,-24.126220655756,0.002504002123906,-7.86718441142271e-06,-7.33564180757579,-0.0200327486312106,-3.82395804913873e-06,-6.03337095426742,0.0266552003270664,7.7645021930188e-08,15.4981492606418,0.0107079963462457,6.39684982398964e-06
"ACCI",39,72,59,"No","Global_unavg",0.250543929240298,-2.9364912422561,0.00858033543934977,-6.93434229043765e-06,0.80275525196833,-0.00256868122084573,1.32194777432495e-06,0.017602899584049,0.00854023645827631,0.000743142157977003,0.647345356189194,0.581935406486278,0.655721011728158,-5.5465429958696,0.0026827534570319,-1.14126083882491e-05,-2.67467646091767,-0.0117607550892989,-4.64373566952751e-06,-0.660795958606451,0.0155376849142156,-3.32836462619531e-06,4.26810290164187,0.00672020986705357,7.15674329517442e-06
"ACGL",39,15,14,"No","Global_unavg",0.0809190225683085,-3.44761529333352,0.00210821370866366,-1.55221007638122e-06,-4.58210151871336,0.0121498673685231,-7.31015316824146e-06,0.0376331766188673,0.549233324363701,0.356152761680784,0.20669932522581,0.154535274407262,0.128967357042672,-7.1720678214544,-0.00412170498773015,-5.3971792725318e-06,-12.8742586082231,-0.00252024816526308,-1.88600125479225e-05,-0.565677259885611,0.00992676389432369,1.34399292271801e-06,1.80858387475729,0.0319398990582772,6.18903974394643e-07
"AMAL",39,42,42,"No","Global_unavg",0.122575217444508,-3.0181303287797,0.00486603301468829,-3.52874314451208e-06,0.691435620245746,-0.00129359244108227,4.74863632808741e-07,0.012943314308238,0.0824709838557837,0.0187314545355387,0.680694382295466,0.741346361156108,0.82279628589497,-5.62734245645911,-0.000167635548208112,-6.85355191607687e-06,-2.62155069299091,-0.00909767592454673,-3.76752403314033e-06,-0.823288162179735,0.0109162261861337,-9.12808129220792e-07,4.04344541137736,0.00646629361770712,4.7085997219554e-06
"ATFI",39,24,30,"No","Global_unavg",0.0823517595280616,-1.69029376987106,-1.82770339792317e-05,-9.07643054063656e-07,-1.31791000612209,0.00362921855311272,-1.79120140738102e-06,0.164731559391417,0.994679850281146,0.50953187898644,0.461561406185603,0.368264769143905,0.384343648274778,-4.31566137573893,-0.00501716344361817,-3.9878517878506e-06,-4.91831638385064,-0.00429664129467557,-5.988716567839e-06,0.51990385954735,0.00589045371421186,1.50940475129656e-06,2.20253367863078,0.0117563982403424,2.27458937983993e-06
"CAME",39,32,29,"No","Global_unavg",0.402047191561978,-26.3371259521154,0.0239458638613661,-5.33118778546493e-06,-4.19693923853398,0.00581212702482502,-1.97702596602344e-06,0.0582141780513812,0.139350654064186,0.255846042746596,0.833185866218253,0.802226226749381,0.768492539333102,-59.278712182976,0.000284407978085969,-1.60400827682597e-05,-44.4435046927339,-0.0408255643188827,-1.54017153333623e-05,-6.74442159134841,0.0615947586152192,1.81141251043281e-06,36.1495170600206,0.0524000680780089,1.14386082512723e-05
"CHUM",39,61,47,"No","Global_unavg",0.16047394562674,-3.79584260597699,0.00743773553899695,-4.66706131480801e-06,-0.515180841660422,0.00204778239484708,-2.07649429367482e-06,0.000888132151127606,0.00391878686206482,0.000575218803118944,0.782756275464293,0.650669171901523,0.425411664525141,-6.21598990192786,0.00275316519759835,-7.59770352194704e-06,-4.34488240843474,-0.00650628403291965,-7.61115665339924e-06,-1.71196008301992,0.0129183318950677,-2.25368431156246e-06,3.0653303304901,0.0114319540685698,2.74810748374284e-06
"CLUN",39,44,48,"No","Global_unavg",0.142989746554542,-8.06901401948565,0.014708763558946,-7.64629064552451e-06,1.29621377413406,-0.00169541978891401,3.90623078704553e-07,6.94310886261669e-06,0.000106038084771385,5.81826474226683e-05,0.591456719450703,0.744998455675364,0.883561320448605,-11.9626123342997,0.00798590523117695,-1.18137578339387e-05,-3.43988961672598,-0.0121058457497748,-4.90999722738815e-06,-4.89255344866021,0.0229329370851177,-4.3192423936121e-06,6.14447840451451,0.00858376747216,5.7054221597544e-06
"COCA",39,20,23,"No","Global_unavg",0.108187278277006,-2.82923291787382,0.00256330198361973,-2.42449209612909e-06,-2.03121894668199,0.00545435940200065,-3.03235810136117e-06,0.0640296130879159,0.474598085003294,0.210687192451274,0.40534413874074,0.348436546852109,0.35130563295681,-6.25283743294449,-0.00368147695620214,-6.98273541383297e-06,-7.12417286655763,-0.00576342017701743,-1.00154200247813e-05,-0.158295537343829,0.010647026977889,7.88015509027104e-07,2.69282674091556,0.0176690667174023,3.22855181668125e-06
"GAOV",39,11,6,"No","Global_unavg",0.122661006784065,-12.0926121370543,0.0171952788001246,-7.67407005610631e-06,-8.18926679452937,0.0129684335481859,-5.30288030150898e-06,0.00289040301383411,0.0226228158853462,0.0230405348133422,0.403054713917999,0.457767708672304,0.486686580727912,-21.8500782901887,0.0049342041413106,-1.57546034779443e-05,-32.9882686403298,-0.0166097489648174,-2.42001145999113e-05,-5.60261460127006,0.0351128741761063,-2.24389621731203e-06,8.13444649010274,0.0564082758162033,7.70617050115649e-06
"GASH",39,21,23,"No","Global_unavg",0.190668664357509,0.17411662621319,-0.00265623136038547,-1.34025881587958e-06,-1.44678201766794,0.00283240054452039,-5.33779628284383e-07,0.906967144879571,0.547830551424899,0.667785112450342,0.474592545425884,0.616801889489723,0.887617577331377,-3.15525160956481,-0.00995058387068534,-9.47378353194045e-06,-5.45617276602805,-0.00928889997891412,-7.4835540852211e-06,2.82852103487195,0.00781923192357824,3.0805964613391e-06,2.66755189490489,0.0137122618180893,8.32453093014946e-06
"GOOB",39,20,41,"No","Global_unavg",0.125810243684455,-3.93104235718181,0.0039505638492505,-2.47869851444548e-06,-1.45344565906093,0.00641023805429885,-3.93879098000358e-06,0.0136227613069724,0.244947034892277,0.134574817499326,0.517637183193667,0.201273703973118,0.133397866319344,-7.47275654913973,-0.00204792956282887,-6.2330790061725e-06,-5.9128825733014,-0.00351122247538039,-9.32968122522649e-06,-1.14647003588857,0.0114593999934472,3.70390900532397e-07,3.0554781643761,0.0165048141606933,1.19304468136892e-06
"GYDR",39,17,22,"No","Global_unavg",0.0615218484775475,-4.06023197302251,0.00441623458467156,-3.00891606447405e-06,0.091183101103303,-0.000209377975034336,4.39352903039591e-07,0.0227901032155792,0.267418222601145,0.142856897184449,0.969126309500851,0.967574866908802,0.86553143803672,-8.11400121096568,-0.00244207548425789,-7.83705005821215e-06,-4.49808526503504,-0.0109312799710986,-4.52025498088615e-06,-1.00266995800558,0.0134699365615924,3.96241258208581e-07,4.9583309856983,0.00974219054392053,5.98821873395994e-06
"HIAL",39,12,8,"No","Global_unavg",0.0713861558007008,-4.02669499999567,0.00346040154354181,-2.51064263176287e-06,0.874407483089909,-0.00233868820282706,7.65069938650287e-07,0.0443762810194621,0.438210541043497,0.271397585719537,0.768013018752376,0.733304215080043,0.833613619603449,-8.69107776943536,-0.0041222787982357,-8.03645474368055e-06,-5.40736185653358,-0.0158476623254124,-7.57131993488482e-06,-0.659120786164972,0.0138404374761152,1.20013817165373e-06,6.783491508006,0.0124759877333186,7.86288567343098e-06
"HODI",39,17,11,"No","Global_unavg",0.163476967156659,-3.7161429811895,0.00570716903121297,-5.10037362517153e-06,1.1753501823604,NA,NA,0.0420597609831065,0.231633396970424,0.0917350058864552,0.420976358056943,NA,NA,-7.89696865691479,-0.00220834565728091,-1.23458193497663e-05,-1.56633934157165,NA,NA,-0.623154902699093,0.016730551780012,-3.72263397892419e-07,4.27584770053324,NA,NA
"LIBO",39,48,63,"No","Global_unavg",0.2023911650632,-5.43148845887483,0.0116798387321979,-7.58917012422029e-06,1.02249612411028,-0.000904305833289973,7.79321280774567e-08,0.00059705239548707,0.00239968828951973,0.000667693640452354,0.624323105063512,0.860644513598946,0.979477329318436,-8.88366542255835,0.00492559361529827,-1.25540096823981e-05,-3.03232986011445,-0.0113221960381714,-5.86146255942946e-06,-2.63597778191247,0.0201059301871968,-3.75976610613819e-06,5.25630588951832,0.00913959073735813,6.21510994255517e-06
"MANE",39,61,58,"No","Global_unavg",0.26101551719287,-4.21683661421816,0.0119353308967482,-9.40210645094111e-06,0.505445818104989,-0.00148258856303449,8.77847122164459e-07,0.00527584122874368,0.00414507674263945,0.000677564493556115,0.810670490314366,0.798808008823183,0.820438874896876,-7.47452365878466,0.00455688830774191,-1.55146289284163e-05,-3.6699704632173,-0.0130624010856108,-6.82264389613093e-06,-1.50011989044114,0.0209749986125538,-4.62439913917387e-06,4.70435340598269,0.0100460322771267,8.60209259941232e-06
"MEFE",39,26,16,"No","Global_unavg",0.0520877978690891,-4.18447779350178,0.00255038359747058,-8.64743145539406e-07,-7.50974713483004,0.0131651652664447,-5.58489718061863e-06,0.0034435619737812,0.322524194354058,0.413525968020675,0.038999910560707,0.0379951889197163,0.0345480459332829,-7.29749189236026,-0.00218153832908407,-3.09835255792801e-06,-15.7061995904438,0.00189351395713864,-1.1444386652548e-05,-1.64042190066332,0.00800708934581068,1.08293956661564e-06,-1.12875884613312,0.0272238863792381,-9.02114114305822e-07
"OPHO",39,29,10,"No","Global_unavg",0.159948214495838,-0.476694350705122,-0.00161149233818359,-6.02477747479212e-07,-11.5020091127467,0.0214889685549458,-9.80731729839142e-06,0.668298330688826,0.548062917826553,0.678764609107183,0.0150727474406385,0.0352788874837284,0.0642069953170351,-2.83464369929252,-0.00653323138690445,-3.92524293558207e-06,-22.9619553671839,0.00504283638472696,-2.27240185975641e-05,1.59282312185447,0.00416459263541996,1.91076846774964e-06,-3.95222414964365,0.0460564759091854,-1.36634216872344e-06
"POMU",39,20,11,"No","Global_unavg",0.206211892733874,0.90393994231584,-0.00551360411412415,9.01473057163853e-07,-1.921144359808,0.00399461404639038,-2.78804796753466e-06,0.459505624564787,0.0825589652880656,0.622886205495339,0.402597870323231,0.549913424323694,0.545778960286387,-1.69002434435253,-0.0113475842724982,-3.73031393883987e-06,-7.12098454236211,-0.0075750977068402,-1.51372999811243e-05,3.21354443484592,0.00155296170552249,3.91074873954865e-06,2.240797057015,0.0200418457066484,4.54498448711371e-06
"PTAQ",39,47,21,"No","Global_unavg",0.104745909081068,-2.74106709139398,0.00420188841952415,-2.99837220389291e-06,-1.2665940478638,-0.000101715390659133,5.19654625205876e-07,0.0131693056519903,0.0900762669470997,0.0190139007172193,0.508568782752045,0.980341145758944,0.799001580939452,-5.08845187308507,-0.000313434545594915,-5.78355296270841e-06,-5.26335138192473,-0.0079951643499874,-3.71147454814197e-06,-0.719788328570171,0.00948036451824473,-7.2935648290148e-07,2.35741960158477,0.00842088351266229,4.44923770343291e-06
"RULA",39,18,10,"No","Global_unavg",0.203449235732092,-27.1983603497134,0.0357389863612151,-1.24701659452319e-05,0.949453329497145,-0.001848085868124,5.0029964439047e-07,0.0019892615998211,0.00428181684934403,0.00459740263592883,0.94621459207313,0.926943319600176,0.944137595209349,-48.6900296850376,0.0162789147548046,-2.30269765385565e-05,-31.1238823933283,-0.0406943548928682,-1.55875084760929e-05,-13.7720262187335,0.0659561705280817,-5.54518173231996e-06,28.2008922870567,0.0437225514313045,1.42136333542249e-05
"RUPA",39,33,20,"No","Global_unavg",0.115758133158211,-7.49810947081767,0.0137856877403166,-7.75501492837293e-06,3.68891914306769,-0.00966051644507663,4.96232783305602e-06,0.00020342693041727,0.00221795452598454,0.00120942289175341,0.153819651245257,0.0929831515577417,0.0987127852899591,-11.9760191850088,0.00599976753600942,-1.31570926754134e-05,-1.34317657667938,-0.0214841236367472,-8.68015259011525e-07,-4.00575732694969,0.023793049572936,-3.69377206042201e-06,8.99427435130816,0.00149996733277332,1.1210903830439e-05
